# Valid categories: Solar PCU - Sine Wave | Solar PCU - MPPT | Grid Tie Inverter - 1 Phase | Grid Tie Inverter - 3 Phase | Hybrid Inverter | Home UPS / Inverter | Solar Battery - Lead Acid | Solar Battery - Lithium | Home Battery - Lead Acid | Rack / Wall Battery | Solar Panel / PV Module | Solar Charge Controller | GTI Accessory | Inverter Accessory | Solar BOS Kit | Solar Combo / SPGS,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,sku,brand,category,description,distributorPrice,logisticsCost,unitPrice,targetMarginPct,gstRate,hsnCode,unit,minStockLevel,minMarginPct,warrantyPeriod,mrp,type,packSize,almm,dcrCompliant,modelSeries,lifecycleStatus,applicableRegions,priceListVersion,productFamily,customerTierPrice,specs,supplierSku
Eastman EBP550W-DCR 550WP DCR Pallet 8P [North],EAS-PAN-EBP550W-DCR-PLT-N-8P,Eastman,Solar Panel / PV Module,550WP 24V Mono Perc Bi-Facial DCR solar panel pallet pricing — advance billing. Min 8 pallet(s). Applicable: North states.,11924,,,12,5,85414300,pcs,208,8,25 Years,,goods,1,TRUE,TRUE,EBP550W-DCR,active,"HR,HP,PB,RJ,UP,UK,BH,JH,MP,CG,MH,GJ,GA",Apr-26-v1,Eastman Solar PV Modules Pallet,,"{""wattage_w"": 550, ""voltage_dc_v"": 24, ""cell_type"": ""Mono Perc Bi-Facial"", ""pallet_min_count"": 8, ""billing"": ""Advance""}",
Eastman G2G1740-HAD 580WP DCR Pallet 2P [North],EAS-PAN-G2G580W-DCR-PLT-N-2P,Eastman,Solar Panel / PV Module,580WP 24V Topcon G2G DCR solar panel pallet pricing — advance billing. Min 2 pallet(s). Applicable: North states.,13897,,,12,5,85414300,pcs,52,8,25 Years,,goods,1,TRUE,TRUE,G2G1740-HAD,active,"HR,HP,PB,RJ,UP,UK,BH,JH,MP,CG,MH,GJ,GA",Apr-26-v1,Eastman Solar PV Modules Pallet,,"{""wattage_w"": 580, ""voltage_dc_v"": 24, ""cell_type"": ""Topcon G2G"", ""pallet_min_count"": 2, ""billing"": ""Advance""}",
Eastman G2G1740-HAD 580WP DCR Pallet 4P [North],EAS-PAN-G2G580W-DCR-PLT-N-4P,Eastman,Solar Panel / PV Module,580WP 24V Topcon G2G DCR solar panel pallet pricing — advance billing. Min 4 pallet(s). Applicable: North states.,13700,,,12,5,85414300,pcs,104,8,25 Years,,goods,1,TRUE,TRUE,G2G1740-HAD,active,"HR,HP,PB,RJ,UP,UK,BH,JH,MP,CG,MH,GJ,GA",Apr-26-v1,Eastman Solar PV Modules Pallet,,"{""wattage_w"": 580, ""voltage_dc_v"": 24, ""cell_type"": ""Topcon G2G"", ""pallet_min_count"": 4, ""billing"": ""Advance""}",
Eastman G2G1740-HAD 580WP DCR Pallet 8P [North],EAS-PAN-G2G580W-DCR-PLT-N-8P,Eastman,Solar Panel / PV Module,580WP 24V Topcon G2G DCR solar panel pallet pricing — advance billing. Min 8 pallet(s). Applicable: North states.,13618,,,12,5,85414300,pcs,208,8,25 Years,,goods,1,TRUE,TRUE,G2G1740-HAD,active,"HR,HP,PB,RJ,UP,UK,BH,JH,MP,CG,MH,GJ,GA",Apr-26-v1,Eastman Solar PV Modules Pallet,,"{""wattage_w"": 580, ""voltage_dc_v"": 24, ""cell_type"": ""Topcon G2G"", ""pallet_min_count"": 8, ""billing"": ""Advance""}",
Eastman ETC144HCGG560 TOPCON DCR 32P 560WP DCR Pallet 2P [North],EAS-PAN-ETC560W-DCR-PLT-N-2P,Eastman,Solar Panel / PV Module,560WP 24V Topcon G2G DCR solar panel pallet pricing — advance billing. Min 2 pallet(s). Applicable: North states.,13418,,,12,5,85414300,pcs,52,8,25 Years,,goods,1,TRUE,TRUE,ETC144HCGG560 TOPCON DCR 32P,active,"HR,HP,PB,RJ,UP,UK,BH,JH,MP,CG,MH,GJ,GA",Apr-26-v1,Eastman Solar PV Modules Pallet,,"{""wattage_w"": 560, ""voltage_dc_v"": 24, ""cell_type"": ""Topcon G2G"", ""pallet_min_count"": 2, ""billing"": ""Advance""}",
Eastman ETC144HCGG560 TOPCON DCR 32P 560WP DCR Pallet 4P [North],EAS-PAN-ETC560W-DCR-PLT-N-4P,Eastman,Solar Panel / PV Module,560WP 24V Topcon G2G DCR solar panel pallet pricing — advance billing. Min 4 pallet(s). Applicable: North states.,13227,,,12,5,85414300,pcs,104,8,25 Years,,goods,1,TRUE,TRUE,ETC144HCGG560 TOPCON DCR 32P,active,"HR,HP,PB,RJ,UP,UK,BH,JH,MP,CG,MH,GJ,GA",Apr-26-v1,Eastman Solar PV Modules Pallet,,"{""wattage_w"": 560, ""voltage_dc_v"": 24, ""cell_type"": ""Topcon G2G"", ""pallet_min_count"": 4, ""billing"": ""Advance""}",
Eastman ETC144HCGG560 TOPCON DCR 32P 560WP DCR Pallet 8P [North],EAS-PAN-ETC560W-DCR-PLT-N-8P,Eastman,Solar Panel / PV Module,560WP 24V Topcon G2G DCR solar panel pallet pricing — advance billing. Min 8 pallet(s). Applicable: North states.,13149,,,12,5,85414300,pcs,208,8,25 Years,,goods,1,TRUE,TRUE,ETC144HCGG560 TOPCON DCR 32P,active,"HR,HP,PB,RJ,UP,UK,BH,JH,MP,CG,MH,GJ,GA",Apr-26-v1,Eastman Solar PV Modules Pallet,,"{""wattage_w"": 560, ""voltage_dc_v"": 24, ""cell_type"": ""Topcon G2G"", ""pallet_min_count"": 8, ""billing"": ""Advance""}",
Eastman Solar Lith Combo EM SS 1250-12VLFP-160EMP210W,EAS-CMB-EMSS1250-12VLFP-160EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1250-12V + 1x LFP-160 LFP battery + EMP210W solar panel(s).,23110,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1250-12VLFP-160EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1250-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1400-12VLFP-160EMP210W,EAS-CMB-EMSS1400-12VLFP-160EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1400-12V + 1x LFP-160 LFP battery + EMP210W solar panel(s).,24180,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1400-12VLFP-160EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1400-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1800-12VLFP-160EMP210W,EAS-CMB-EMSS1800-12VLFP-160EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1800-12V + 1x LFP-160 LFP battery + EMP210W solar panel(s).,25870,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1800-12VLFP-160EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1800-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 925-12VLFP-160EMP210W,EAS-CMB-EMSS925-12VLFP-160EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 925-12V + 1x LFP-160 LFP battery + EMP210W solar panel(s).,22360,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 925-12VLFP-160EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 925-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SSM 900-12VLFP-160EMP210W,EAS-CMB-EMSSM900-12VLFP-160EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 900-12V + 1x LFP-160 LFP battery + EMP210W solar panel(s).,24040,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SSM 900-12VLFP-160EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 900-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SSM 1400-12VLFP-160EMP210W,EAS-CMB-EMSSM1400-12VLFP-160EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 1400-12V + 1x LFP-160 LFP battery + EMP210W solar panel(s).,27020,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SSM 1400-12VLFP-160EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 1400-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1250-12VLFP-160EMP125W,EAS-CMB-EMSS1250-12VLFP-160EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1250-12V + 1x LFP-160 LFP battery + EMP125W solar panel(s).,21770,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1250-12VLFP-160EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1250-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1400-12VLFP-160EMP125W,EAS-CMB-EMSS1400-12VLFP-160EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1400-12V + 1x LFP-160 LFP battery + EMP125W solar panel(s).,22840,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1400-12VLFP-160EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1400-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1800-12VLFP-160EMP125W,EAS-CMB-EMSS1800-12VLFP-160EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1800-12V + 1x LFP-160 LFP battery + EMP125W solar panel(s).,24530,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1800-12VLFP-160EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1800-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 925-12VLFP-160EMP125W,EAS-CMB-EMSS925-12VLFP-160EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 925-12V + 1x LFP-160 LFP battery + EMP125W solar panel(s).,21020,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 925-12VLFP-160EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 925-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SSM 900-12VLFP-160EMP125W,EAS-CMB-EMSSM900-12VLFP-160EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 900-12V + 1x LFP-160 LFP battery + EMP125W solar panel(s).,22700,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SSM 900-12VLFP-160EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 900-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SSM 1400-12VLFP-160EMP125W,EAS-CMB-EMSSM1400-12VLFP-160EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 1400-12V + 1x LFP-160 LFP battery + EMP125W solar panel(s).,25680,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SSM 1400-12VLFP-160EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 1400-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1250-12VLFP-240EMP210W,EAS-CMB-EMSS1250-12VLFP-240EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1250-12V + 1x LFP-240 LFP battery + EMP210W solar panel(s).,31265,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1250-12VLFP-240EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1250-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1400-12VLFP-240EMP210W,EAS-CMB-EMSS1400-12VLFP-240EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1400-12V + 1x LFP-240 LFP battery + EMP210W solar panel(s).,32335,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1400-12VLFP-240EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1400-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1800-12VLFP-240EMP210W,EAS-CMB-EMSS1800-12VLFP-240EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1800-12V + 1x LFP-240 LFP battery + EMP210W solar panel(s).,34025,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1800-12VLFP-240EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1800-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 925-12VLFP-240EMP210W,EAS-CMB-EMSS925-12VLFP-240EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 925-12V + 1x LFP-240 LFP battery + EMP210W solar panel(s).,30515,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 925-12VLFP-240EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 925-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SSM 900-12VLFP-240EMP210W,EAS-CMB-EMSSM900-12VLFP-240EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 900-12V + 1x LFP-240 LFP battery + EMP210W solar panel(s).,32195,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SSM 900-12VLFP-240EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 900-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SSM 1400-12VLFP-240EMP210W,EAS-CMB-EMSSM1400-12VLFP-240EMP210W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 1400-12V + 1x LFP-240 LFP battery + EMP210W solar panel(s).,35175,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SSM 1400-12VLFP-240EMP210W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 1400-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP210W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1250-12VLFP-240EMP125W,EAS-CMB-EMSS1250-12VLFP-240EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1250-12V + 1x LFP-240 LFP battery + EMP125W solar panel(s).,29925,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1250-12VLFP-240EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1250-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1400-12VLFP-240EMP125W,EAS-CMB-EMSS1400-12VLFP-240EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1400-12V + 1x LFP-240 LFP battery + EMP125W solar panel(s).,30995,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1400-12VLFP-240EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1400-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EM SS 1800-12VLFP-240EMP125W,EAS-CMB-EMSS1800-12VLFP-240EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 1800-12V + 1x LFP-240 LFP battery + EMP125W solar panel(s).,32685,,,15,5,85044090,pcs,1,10,,,goods,1,,,EM SS 1800-12VLFP-240EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 1800-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSS 925-12VLFP-240EMP125W,EAS-CMB-EMSS925-12VLFP-240EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 925-12V + 1x LFP-240 LFP battery + EMP125W solar panel(s).,29175,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSS 925-12VLFP-240EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 925-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 900-12VLFP-240EMP125W,EAS-CMB-EMSSM900-12VLFP-240EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 900-12V + 1x LFP-240 LFP battery + EMP125W solar panel(s).,30855,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 900-12VLFP-240EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 900-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 1400-12VLFP-240EMP125W,EAS-CMB-EMSSM1400-12VLFP-240EMP125W,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 1400-12V + 1x LFP-240 LFP battery + EMP125W solar panel(s).,33835,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 1400-12VLFP-240EMP125W,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 1400-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EMP125W"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 900-12VLFP-160EBP550WNDCR,EAS-CMB-EMSSM900-12VLFP-160EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 900-12V + 1x LFP-160 LFP battery + EBP550W-Non DCR solar panel(s).,28380,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 900-12VLFP-160EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 900-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 1400-12VLFP-160EBP550WNDCR,EAS-CMB-EMSSM1400-12VLFP-160EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 1400-12V + 1x LFP-160 LFP battery + EBP550W-Non DCR solar panel(s).,31360,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 1400-12VLFP-160EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 1400-12V"", ""battery_model"": ""LFP-160"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 900-12VLFP-240EBP550WNDCR,EAS-CMB-EMSSM900-12VLFP-240EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 900-12V + 1x LFP-240 LFP battery + EBP550W-Non DCR solar panel(s).,36535,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 900-12VLFP-240EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 900-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 1400-12VLFP-240EBP550WNDCR,EAS-CMB-EMSSM1400-12VLFP-240EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 1400-12V + 1x LFP-240 LFP battery + EBP550W-Non DCR solar panel(s).,39515,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 1400-12VLFP-240EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 1400-12V"", ""battery_model"": ""LFP-240"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSS 3100-24VLFP-320EBP550WNDCR,EAS-CMB-EMSS3100-24VLFP-320EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 3100-24V + 1x LFP-320 LFP battery + EBP550W-Non DCR solar panel(s).,45050,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSS 3100-24VLFP-320EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 3100-24V"", ""battery_model"": ""LFP-320"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSS 3725-24VLFP-320EBP550WNDCR,EAS-CMB-EMSS3725-24VLFP-320EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 3725-24V + 1x LFP-320 LFP battery + EBP550W-Non DCR solar panel(s).,47790,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSS 3725-24VLFP-320EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 3725-24V"", ""battery_model"": ""LFP-320"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 2600-24VLFP-320EBP550WNDCR,EAS-CMB-EMSSM2600-24VLFP-320EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 2600-24V + 1x LFP-320 LFP battery + EBP550W-Non DCR solar panel(s).,45630,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 2600-24VLFP-320EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 2600-24V"", ""battery_model"": ""LFP-320"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 3100-24VLFP-320EBP550WNDCR,EAS-CMB-EMSSM3100-24VLFP-320EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 3100-24V + 1x LFP-320 LFP battery + EBP550W-Non DCR solar panel(s).,47480,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 3100-24VLFP-320EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 3100-24V"", ""battery_model"": ""LFP-320"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 3600-24VLFP-320EBP550WNDCR,EAS-CMB-EMSSM3600-24VLFP-320EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 3600-24V + 1x LFP-320 LFP battery + EBP550W-Non DCR solar panel(s).,53650,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 3600-24VLFP-320EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 3600-24V"", ""battery_model"": ""LFP-320"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSS 3100-24VLFP-480EBP550WNDCR,EAS-CMB-EMSS3100-24VLFP-480EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 3100-24V + 1x LFP-480 LFP battery + EBP550W-Non DCR solar panel(s).,58300,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSS 3100-24VLFP-480EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 3100-24V"", ""battery_model"": ""LFP-480"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSS 3725-24VLFP-480EBP550WNDCR,EAS-CMB-EMSS3725-24VLFP-480EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SS 3725-24V + 1x LFP-480 LFP battery + EBP550W-Non DCR solar panel(s).,61040,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSS 3725-24VLFP-480EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SS 3725-24V"", ""battery_model"": ""LFP-480"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 2600-24VLFP-480EBP550WNDCR,EAS-CMB-EMSSM2600-24VLFP-480EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 2600-24V + 1x LFP-480 LFP battery + EBP550W-Non DCR solar panel(s).,58880,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 2600-24VLFP-480EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 2600-24V"", ""battery_model"": ""LFP-480"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
Eastman Solar Lith Combo EMSSM 3100-24VLFP-480EBP550WNDCR,EAS-CMB-EMSSM3100-24VLFP-480EBP550WNDCR,Eastman,Solar Combo / SPGS,Solar Lithium combo: PCU EM SSM 3100-24V + 1x LFP-480 LFP battery + EBP550W-Non DCR solar panel(s).,60730,,,15,5,85044090,pcs,1,10,,,goods,1,,,EMSSM 3100-24VLFP-480EBP550WNDCR,active,,Apr-26-v1,Eastman Solar Lith Combo,,"{""pcu_model"": ""EM SSM 3100-24V"", ""battery_model"": ""LFP-480"", ""battery_qty"": 1, ""panel_model"": ""EBP550W-Non DCR"", ""panel_qty"": 1}",
